sku;base_image;small_image;store_view_code;attribute_set_code;product_type;categories;product_websites;name;description;short_description;weight;product_online;tax_class_name;visibility;price;special_price;special_price_from_date;special_price_to_date;url_key;meta_title;meta_keywords;meta_description;created_at;updated_at;new_from_date;new_to_date;display_product_options_in;map_price;msrp_price;map_enabled;gift_message_available;custom_design;custom_design_from;custom_design_to;custom_layout_update;page_layout;product_options_container;msrp_display_actual_price_type;country_of_manufacture;additional_attributes;qty;out_of_stock_qty;use_config_min_qty;is_qty_decimal;allow_backorders;use_config_backorders;min_cart_qty;use_config_min_sale_qty;max_cart_qty;use_config_max_sale_qty;is_in_stock;notify_on_stock_below;use_config_notify_stock_qty;manage_stock;use_config_manage_stock;use_config_qty_increments;qty_increments;use_config_enable_qty_inc;enable_qty_increments;is_decimal_divided;website_id;deferred_stock_update;use_config_deferred_stock_update;related_skus;crosssell_skus;upsell_skus;hide_from_product_page;custom_options;bundle_price_type;bundle_sku_type;bundle_price_view;bundle_weight_type;bundle_values;associated_skus
361;http://static.aptekagemini.pl/media/products/e_/d_/7_/ed712a6db4774a58e44067fee70a5a95/images/thumbnail/large_1504938964apteka_internetowa_gemini_biocosanol_polikosanol_10mg_swanson_60_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/e_/d_/7_/ed712a6db4774a58e44067fee70a5a95/images/thumbnail/large_1504938964apteka_internetowa_gemini_biocosanol_polikosanol_10mg_swanson_60_kapsu-ek.jpg;;Default;simple;Default Category/układ krążenia/cholesterol;base;BioCosanol Polikosanol 10mg, SWANSON, 60 kapsułek;Nazwą polikosanol określa się suplement diety, zawierający mieszaninę alkoholi alifatycznych uzyskanych z trzciny cukrowej. Jego głównymi składnikami są oktasanol, triakontanol i heksakosanol. Polikosanol to naturalna substancja wspierająca zdrowy poziom tłuszczów oraz prawidłową pracę układu krążenia. Optymalna formuła wspierająca przy wysiłku i diecie.;;1;1;Taxable Goods;Catalog, Search;15.99;;;;360;BioCosanol Polikosanol 10mg, SWANSON, 60 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
362;http://static.aptekagemini.pl/media/products/5_/b_/1_/5b1a30eefb38b053a832623/images/thumbnail/large_1494239590apteka_internetowa_gemini_biocell_60_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/5_/b_/1_/5b1a30eefb38b053a832623/images/thumbnail/large_1494239590apteka_internetowa_gemini_biocell_60_kapsu-ek.jpg;;Default;simple;Default Category/nutrikosmetyki/piękna skóra;base;Biocell, 60 kapsułek;Składniki preparatu Biocell wykazują nawilżające działanie na skórę całego ciała. Jeżeli po kąpieli skóra staje się sucha, zaczyna swędzieć – brakuje jej wilgoci. Kremy i lotiony odżywiają skórę, jednak wyłącznie z zewnątrz. Warto pomóc swojej skórze – nawilżyć ją od wewnątrz. Zawarty w składzie suplementu diety Biocell kwas hialuronowy ma działanie nawilżające na skórę całego ciała.;;1;1;Taxable Goods;Catalog, Search;61.85;;;;361;Biocell, 60 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
363;http://static.aptekagemini.pl/media/products/7_/f_/5_/7f53aad9500242d3907f899/images/thumbnail/large_1494500846apteka_internetowa_gemini_biodrain_120_tabletek.jpg;http://static.aptekagemini.pl/media/products/7_/f_/5_/7f53aad9500242d3907f899/images/thumbnail/large_1494500846apteka_internetowa_gemini_biodrain_120_tabletek.jpg;;Default;simple;Default Category/odchudzanie/oczyszczanie;base;Biodrain, 120 tabletek;;;1;1;Taxable Goods;Catalog, Search;79.36;;;;362;Biodrain, 120 tabletek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
364;http://static.aptekagemini.pl/media/products/5_/0_/8_/508038a1c95ffe01133e2f38e742384f/images/thumbnail/large_1507787567apteka_internetowa_gemini_bioaron_witamina_d_2000jm_90_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/5_/0_/8_/508038a1c95ffe01133e2f38e742384f/images/thumbnail/large_1507787567apteka_internetowa_gemini_bioaron_witamina_d_2000jm_90_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/witamina D dla dorosłych;base;Bioaron Witamina D, 2000j.m., 90 kapsułek;;;1;1;Taxable Goods;Catalog, Search;18.39;;;;363;Bioaron Witamina D, 2000j.m., 90 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
365;http://static.aptekagemini.pl/media/products/4_/1_/0_/410891877c582f46f3df78319e6519f4/images/thumbnail/large_1484545231apteka_internetowa_gemini_biocardine_omega-3_60_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/4_/1_/0_/410891877c582f46f3df78319e6519f4/images/thumbnail/large_1484545231apteka_internetowa_gemini_biocardine_omega-3_60_kapsu-ek.jpg;;Default;simple;Default Category/układ krążenia/preparaty wzmacniające serce;base;BioCardine Omega-3, 60 kapsułek;BioCardine Omega-3 to skoncentrowany olej z sardynek i sardeli. Jest on itotnym źródłem nnkt EPA i DHA omega-3, susbtancji budulcowych układów krążenia i nerwowego oraz systemu przeciwzapalnego organizmu człowieka;;1;1;Taxable Goods;Catalog, Search;35.99;;;;364;BioCardine Omega-3, 60 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
366;http://static.aptekagemini.pl/media/products/7_/d_/9_/7d9662c8b8d702122ddfc579692a6224/images/thumbnail/large_1505536674apteka_internetowa_gemini_bioaron_witamina_d_4000_jm_90_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/7_/d_/9_/7d9662c8b8d702122ddfc579692a6224/images/thumbnail/large_1505536674apteka_internetowa_gemini_bioaron_witamina_d_4000_jm_90_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/witamina D dla dorosłych;base;Bioaron Witamina D, 4000 j.m., 90 kapsułek;Dietetyczny środek spożywczy specjalnego przeznaczenia medycznego do postępowania dietetycznego w osteoporozie, niedoborach witaminy D, w zaburzeniach wchłaniania wapnia i fosforu, w stanach obniżonej odporności przeznaczony dla osób dorosłych, w tym dla kobiet w ciąży. Witamina D zawarta w preparacie: odpowiada za prawidłowe wchłanianie i wykorzystanie wapnia i fosforu oraz prawidłowy poziom wapnia we krwi-minerałów kostnych, których utrata może prowadzić do obniżenia gęstości mineralnej kości.;;1;1;Taxable Goods;Catalog, Search;18.88;;;;365;Bioaron Witamina D, 4000 j.m., 90 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
367;http://static.aptekagemini.pl/media/products/2_/8_/a_/28aa0cda73792b23f47828f7890d3c39/images/thumbnail/large_1507095276apteka_internetowa_gemini_bioaron_witamina_d_2000jm_30_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/2_/8_/a_/28aa0cda73792b23f47828f7890d3c39/images/thumbnail/large_1507095276apteka_internetowa_gemini_bioaron_witamina_d_2000jm_30_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/witamina D dla dorosłych;base;Bioaron Witamina D, 2000j.m., 30 kapsułek;;;1;1;Taxable Goods;Catalog, Search;8.97;;;;366;Bioaron Witamina D, 2000j.m., 30 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
368;http://static.aptekagemini.pl/media/products/2_/4_/a_/24a3c457f4ceac758f000f3a7b492935/images/thumbnail/large_1500647938apteka_internetowa_gemini_biogal_zimnot-oczony_olej_z_nasion_og-recznika_lekarskiego_gal_60_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/2_/4_/a_/24a3c457f4ceac758f000f3a7b492935/images/thumbnail/large_1500647938apteka_internetowa_gemini_biogal_zimnot-oczony_olej_z_nasion_og-recznika_lekarskiego_gal_60_kapsu-ek.jpg;;Default;simple;Default Category/odporność organizmu/kwasy omega, trany, oleje;base;Biogal, zimnotłoczony olej z nasion ogórecznika lekarskiego, GAL, 60 kapsułek;Suplement diety przeznaczony jest do uzupełnienienia codziennej diety w niezbędne nienasycone kwasy tłuszczowe z rodziny Omega-6, w tym kwas GLA i LA. Zawarty w preparacie olej z nasion ogórecznika lekarskiego wspomaga utrzymanie prawidłowego funkcjonowania układu krążenia oraz stanu skóry. Kwas linolowy wspomaga utrzymanie prawidlowego poziomu cholesterolu we krwi. Olej z nasion ogórecznika lekarskiego przyczynia się do zwiekszenia wydalania wody przez nerki.;;1;1;Taxable Goods;Catalog, Search;13.28;;;;367;Biogal, zimnotłoczony olej z nasion ogórecznika lekarskiego, GAL, 60 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
369;http://static.aptekagemini.pl/media/products/0_/c_/4_/0c4797d0adbfcac43c94a4116cc500c5/images/thumbnail/large_1505547231apteka_internetowa_gemini_biogaia_10_tabletek_do_-ucia.jpg;http://static.aptekagemini.pl/media/products/0_/c_/4_/0c4797d0adbfcac43c94a4116cc500c5/images/thumbnail/large_1505547231apteka_internetowa_gemini_biogaia_10_tabletek_do_-ucia.jpg;;Default;simple;Default Category/układ pokarmowy/probiotyki;base;BioGaia, 10 tabletek do żucia;BioGaia tabletki do żucia to suplement diety, zawierający szczepy Lactobacillus reuteri Protectis, które uzupełniają dobre bakterie, pomocne w utrzymywaniu równowagi w jelitach.;;1;1;Taxable Goods;Catalog, Search;11.88;;;;368;BioGaia, 10 tabletek do żucia;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
370;http://static.aptekagemini.pl/media/products/5_/6_/2_/562e31ce0856d3293753c19/images/thumbnail/large_apteka_internetowa_gemini_biofreeze_-el_u-mierzaj-cy_b-l_118ml.jpg;http://static.aptekagemini.pl/media/products/5_/6_/2_/562e31ce0856d3293753c19/images/thumbnail/large_apteka_internetowa_gemini_biofreeze_-el_u-mierzaj-cy_b-l_118ml.jpg;;Default;simple;mięśnie, kości, mięśnie, kości/ból mięśni, stawów;base;Biofreeze, żel uśmierzający ból, 118ml;;;1;1;Taxable Goods;Catalog, Search;32.47;;;;369;Biofreeze, żel uśmierzający ból, 118ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
371;http://static.aptekagemini.pl/media/products/1_/2_/c_/12c86693a823c694a155f57/images/thumbnail/large_1501575072apteka_internetowa_gemini_bioflawonoidy_cytrusowe_kompleks_1000mg_solgar_100_tabletek.jpg;http://static.aptekagemini.pl/media/products/1_/2_/c_/12c86693a823c694a155f57/images/thumbnail/large_1501575072apteka_internetowa_gemini_bioflawonoidy_cytrusowe_kompleks_1000mg_solgar_100_tabletek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/dla dorosłych;base;Bioflawonoidy Cytrusowe Kompleks 1000mg, Solgar, 100 tabletek;Kompleks Bioflawonoidy cytrusowe firmy Solgar zawiera standaryzowane bioflawonoidy cytrusowe pochodzące z owoców cytrusowych, takich jak: pomarańcze, cytryny, grejpfruty, limetki i mandarynki.;;1;1;Taxable Goods;Catalog, Search;71;;;;370;Bioflawonoidy Cytrusowe Kompleks 1000mg, Solgar, 100 tabletek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
372;http://static.aptekagemini.pl/media/products/a_/c_/a_/aca6de39bac9c0b28422a6b6bbd7f2a6/images/thumbnail/large_1487051205apteka_internetowa_gemini_biokap_anticaduta_donna_w-osy_i_paznokcie_dla_kobiet_60_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/a_/c_/a_/aca6de39bac9c0b28422a6b6bbd7f2a6/images/thumbnail/large_1487051205apteka_internetowa_gemini_biokap_anticaduta_donna_w-osy_i_paznokcie_dla_kobiet_60_kapsu-ek.jpg;;Default;simple;Default Category/nutrikosmetyki/skóra, włosy, paznokcie;base;BIOKAP Anticaduta donna, włosy i paznokcie, dla kobiet, 60 kapsułek;Suplement diety został opracowany wyłącznie z myślą o kobietach. Formuła zawiera TRICOFOLTIL, kompleks oleju lnianego bogatego w kwas Alfa-linolenowy, miedz, która wpływa na pigmentację oraz biotyny wpływającej pozytywnie na włosy. Formuła została wzbogacona o metioninę, cystynę, proso i ekstrakt z soi, kwas foliowy, witaminę B12, a także skrzyp polny, cynk, selen, miedz, które pomagają w utrzymaniu dobrej kondycji włosów i paznokci.;;1;1;Taxable Goods;Catalog, Search;69.9;;;;371;BIOKAP Anticaduta donna, włosy i paznokcie, dla kobiet, 60 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
373;http://static.aptekagemini.pl/media/products/2_/0_/f_/20fffd1fc37549cfb1bb25266d248422/images/thumbnail/large_1496216716apteka_internetowa_gemini_biolevox_ha_-dawniej_alevox_ha-_1_ampu-ko-strzykawka_2ml.jpg;http://static.aptekagemini.pl/media/products/2_/0_/f_/20fffd1fc37549cfb1bb25266d248422/images/thumbnail/large_1496216716apteka_internetowa_gemini_biolevox_ha_-dawniej_alevox_ha-_1_ampu-ko-strzykawka_2ml.jpg;;Default;simple;mięśnie, kości, mięśnie, kości/iniekcje dostawowe;base;Biolevox HA (dawniej Alevox HA), 1 ampułko-strzykawka, 2ml;;;1;1;Taxable Goods;Catalog, Search;158.98;;;;372;Biolevox HA (dawniej Alevox HA), 1 ampułko-strzykawka, 2ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
374;http://static.aptekagemini.pl/media/products/2_/5_/2_/252a9af8498e385a0e28cf2a896f3960/images/thumbnail/large_1483779035apteka_internetowa_gemini_biolan_max_krople_do_oczu_10ml.jpg;http://static.aptekagemini.pl/media/products/2_/5_/2_/252a9af8498e385a0e28cf2a896f3960/images/thumbnail/large_1483779035apteka_internetowa_gemini_biolan_max_krople_do_oczu_10ml.jpg;;Default;simple;Default Category/zdrowe oczy/nawilżenie;base;Biolan Max, krople do oczu, 10ml;Hialuronian sodu, dzięki swoim właściwościom fizykochemicznym, tworzy równomierną, trwałą i utrzymującą się długo warstwę ochronną na powierzchni nabłonka rogówki, nie powodując jednocześnie zaburzenia widzenia. Hialuronian sodu (stabilizując film łzowy) chroni, nawilża i powleka powierzchnię oka, przynosząc długotrwałą ulgę w objawach dyskomfortu spowodowanych przez: oddziaływania mechaniczne (używanie twardych lub miękkich soczewek kontaktowych, niektóre okulistyczne procedury diagnostyczne), oddziaływania środowiska (klimatyzowane pomieszczenia, wiatr, zimno, suche powietrze, powietrze zanieczyszczone pyłem, dymem papierosowym), obciążenie narządu wzroku spowodowane przez pracę przy komputerze, mikroskopie lub długotrwałe prowadzenie pojazdów.;;1;1;Taxable Goods;Catalog, Search;27.79;;;;373;Biolan Max, krople do oczu, 10ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
375;http://static.aptekagemini.pl/media/products/1_/e_/e_/1ee203d40a63c8626bfb113847e31085/images/thumbnail/large_1507825763apteka_internetowa_gemini_biolectra_immun_direct_20_saszetek.jpg;http://static.aptekagemini.pl/media/products/1_/e_/e_/1ee203d40a63c8626bfb113847e31085/images/thumbnail/large_1507825763apteka_internetowa_gemini_biolectra_immun_direct_20_saszetek.jpg;;Default;simple;Default Category/odporność organizmu/inne;base;Biolectra Immun Direct, 20 saszetek;Suplement diety z cynkiem, selenem i histydyną.;;1;1;Taxable Goods;Catalog, Search;21.79;;;;374;Biolectra Immun Direct, 20 saszetek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
376;http://static.aptekagemini.pl/media/products/2_/1_/4_/214490a4ee03991ed577428/images/thumbnail/large_1508317795apteka_internetowa_gemini_biolevox_complex_-dawniej_alevox_complex-_60_tabletek.jpg;http://static.aptekagemini.pl/media/products/2_/1_/4_/214490a4ee03991ed577428/images/thumbnail/large_1508317795apteka_internetowa_gemini_biolevox_complex_-dawniej_alevox_complex-_60_tabletek.jpg;;Default;simple;mięśnie, kości, mięśnie, kości/regeneracja chrząstki stawowej;base;Biolevox Complex (dawniej Alevox Complex), 60 tabletek;Biolevox Complex to kompleksowy preparat zawierający: chlorodoworek glukozaminy, siarczan chondroityny, kwas hialuronowy, mangan, uzupełnia dietę w składniki naturalnie występujące w strukturach stawowych i wspomagające funkcjonowanie stawów. Składniki te tworzą w preparacie unikalne kompleksy: Acti-Joint -glukozamina pozyskiwana ze skorupiaków, chondroityna oraz aktywny kwas hialuronowy w postaci kompleksu Hyal-Joint, a także mangan i witamina C. Mangan przyczynia się do utrzymania zdrowych kości i pomaga w tworzeniu tkanek łącznych. Witamina C przyczynia się do prawidłowej produkcji kolagenu, ważnego dla właściwego funkcjonowania chrąstki i kości.;;1;1;Taxable Goods;Catalog, Search;39.89;;;;375;Biolevox Complex (dawniej Alevox Complex), 60 tabletek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
377;http://static.aptekagemini.pl/media/products/1_/a_/3_/1a3b19419d56a67023ae1d2fb3540f24/images/thumbnail/large_1491474015apteka_internetowa_gemini_biolectra_magnez_400mg_ultra_20_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/1_/a_/3_/1a3b19419d56a67023ae1d2fb3540f24/images/thumbnail/large_1491474015apteka_internetowa_gemini_biolectra_magnez_400mg_ultra_20_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/z magnezem;base;Biolectra Magnez 400mg Ultra, 20 kapsułek;Magnez pomaga w prawidłowym funkcjonowaniu mięśni oraz układu nerwowego. Przyczynia się także do zmniejszenia uczucia zmęczenia i znużenia. Dodatkowo pomaga w utrzymaniu prawidłowej równowagi elektrolitowej, przyczynia się do utrzymania prawidłowego metabolizmu energetycznego oraz pomaga w prawidłowej syntezie białka, utrzymaniu zdrowych kości i zębów.;;1;1;Taxable Goods;Catalog, Search;18.29;;;;376;Biolectra Magnez 400mg Ultra, 20 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
378;http://static.aptekagemini.pl/media/products/6_/0_/0_/6000657b36d58977cc0f8289c46ad50a/images/thumbnail/large_1499193539apteka_internetowa_gemini_biolan_gel_03_krople_do_oczu_10_minims-w.jpg;http://static.aptekagemini.pl/media/products/6_/0_/0_/6000657b36d58977cc0f8289c46ad50a/images/thumbnail/large_1499193539apteka_internetowa_gemini_biolan_gel_03_krople_do_oczu_10_minims-w.jpg;;Default;simple;Default Category/zdrowe oczy/nawilżenie;base;Biolan Gel 0,3%, krople do oczu, 10 minimsów;BIOLAN Gel to wiskoelastyczne krople do oczu nie zawierające środków konserwujących, które po zakropleniu tworzą doskonale przejrzystą i bezbarwną warstwę na powierzchni rogówki. BIOLAN Gel chroni, nawilża i powleka powierzchnię oka zapewniając długotrwałą ulgę w dolegliwościach spowodowanych przez czynniki mechaniczne (noszenie twardych lub miękkich soczewek kontaktowych, niektóre okulistyczne procedury diagnostyczne), przez warunki środowiska jak na przykład klimatyzowane pomieszczenia, wiatr, suche, chłodne lub gorące powietrze, powietrze zanieczyszczone przez dym tytoniowy oraz przez wykonywanie pracy obciążającej narząd wzroku (praca przy monitorach komputerowych, mikroskopach, czy długotrwałe prowadzenie pojazdów mechanicznych).;;1;1;Taxable Goods;Catalog, Search;16.19;;;;377;Biolan Gel 0,3%, krople do oczu, 10 minimsów;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
379;http://static.aptekagemini.pl/media/products/f_/e_/1_/fe1b9da410aaa332ff6fbbb3ecfb41a5/images/thumbnail/large_1502106778apteka_internetowa_gemini_biomarine_570_180_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/f_/e_/1_/fe1b9da410aaa332ff6fbbb3ecfb41a5/images/thumbnail/large_1502106778apteka_internetowa_gemini_biomarine_570_180_kapsu-ek.jpg;;Default;simple;Default Category/odporność organizmu/kwasy omega, trany, oleje;base;BioMarine 570, 180 kapsułek;BioMarine 570 to 100% naturalny olej z wątroby tasmańskich rekinów głębinowych. Jest on unikalnym źródłem fizjologicznych substancji budulcowych układu odpornościowego i krwiotwórczego, a w szczególności szpiku kostnego: alkilogliceroli, skwalenu. O randze tych substancji świadczy ich obecność w szpiku kostnym, gdzie powstaje 100% komórek macierzystych oraz komórek odpornościowych, czerwonych krwinek i płytek krwi. Szpik kostny jest więc głównym organem obronnym i regeneracyjnym organizmu człowieka.;;1;1;Taxable Goods;Catalog, Search;101.99;;;;378;BioMarine 570, 180 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
380;http://static.aptekagemini.pl/media/products/d_/1_/7_/d17fed9d31d8612299a98f6/images/thumbnail/large_1504617296apteka_internetowa_gemini_biolevox_neuro_-dawniej_alevox_neuro-_30_tabletek.jpg;http://static.aptekagemini.pl/media/products/d_/1_/7_/d17fed9d31d8612299a98f6/images/thumbnail/large_1504617296apteka_internetowa_gemini_biolevox_neuro_-dawniej_alevox_neuro-_30_tabletek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/dla dorosłych;base;Biolevox Neuro (dawniej Alevox Neuro), 30 tabletek;Zawarty w składzie monofosforan uryduny - substancja odżywcza, która jest niezbędnym składnikiem biorącym udział w procesie odbudowy struktur nerwowych. Witamina B1 przyczynia się do prawidłowego funkcjonowania układu nerwowego. Witamina B3 przyczynia się do prawidłowego funkcjonowania układu nerwowego. Witamina B6 przyczynia się do prawidłowego funkcjonowania układu nerwowego i prawidłowego funkcjonowania systemu immunologicznego i prawidłowej syntezy cysteiny. Kwas foliowy odgrywa ważną rolę w procesie podziału komórek i przyczynia się do prawidłowej syntezy aminokwasów. Witamina B12 odgrywa ważną rolę w procesie podziału komórek i przyczynia się do prawidłowego funkcjonowania systemu nerwowego.;;1;1;Taxable Goods;Catalog, Search;25.29;;;;379;Biolevox Neuro (dawniej Alevox Neuro), 30 tabletek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
